ID	C1	C2	C3	C4	C5	C6	C7	C8	C9	C10	C11	C12	C13	C14	C15	C16	C17	C18	C19	C20	C21	C22	C23	C24	C25	C26	C27	C28	C29	C30	C31	C32	C33	C34	C35	C36	C37	C38	C39	C40	C41	C42	C43	C44	C45	C46	C47	C48	C49	C50
id451	0.238711191	0.379156168	0.338935936	-0.030569958	0.226580695	-0.008547475	0.677076093	0.523896391	-0.32082215	-0.115504193	0.162658733	0.070792125	0.192131139	0.157718736	-0.524686568	0.241756707	-0.018018951	0.167672125	0.236299877	0.358541456	0.289738504	0.901130947	0.254159343	0.104177951	0.116150643	0.557701314	0.21254218	1.629336546	0.03829716	0.06518899	0.315698201	0.570060371	0.640501632	0.083537048	0.137171237	-0.250454399	0.434945019	-0.032880657	0.330440355	0.235361855	0.130872241	-0.031393741	-0.736190452	0.267671357	0.342023135	0.152356868	2.012450129	0.145805761	-0.025424451	0.003485096
id452	-0.045150349	0.155613867	1.522367516	-0.218726858	-0.148100178	-0.21344318	0.659378105	0.057822169	-0.482226278	-0.031611586	0.486323024	-0.05153351	0.207438464	-0.11567785	-0.163260623	0.217599974	-0.317852359	-0.009651248	0.211327993	0.180019974	0.427688208	1.010111573	-0.163818444	-0.155319636	0.458682987	0.204205791	0.007787644	1.163432122	0.066778913	0.059347658	0.016438416	0.365727444	-0.117144175	-0.030834964	0.086891115	-0.322486864	0.790655022	-0.035721641	-0.560986317	-0.062202269	-0.098284044	0.312289112	-0.177349955	0.387293718	0.118228638	0.081705906	0.302791045	0.078278971	0.033948056	0.08084594
id453	0.181263525	0.178470561	0.877747272	0.06518909	NA	0.139769318	0.921380763	0.312788129	-0.146199025	-0.015358603	-0.106848143	-0.021906273	0.210727389	0.010792441	-0.077154964	NA	-0.182953375	NA	-0.020099203	0.253875361	0.145503311	-0.221265112	0.295986289	0.139690083	-0.084001874	0.296961348	0.084252967	0.94034161	-0.021463508	0.196398736	0.048906318	0.041316517	0.482858256	0.028008266	0.178515595	0.23940052	-0.09802867	-0.016819852	0.144547841	0.058963856	0.395653372	-0.068121399	0.098427173	0.213866308	0.253238887	0.208754214	0.629641851	0.225044384	0.050988768	-0.026814137
id454	0.966544956	-0.109039803	1.428568492	-0.0764848	1.146863946	-0.037229159	-0.050036615	-0.109510365	0.134604688	-0.098045085	0.067070091	0.031093027	0.436052996	-0.324824906	0.135704346	0.531403093	NA	0.129375994	0.441490838	0.108219913	0.128362201	-0.18666566	0.077725704	0.000979203	0.135475353	0.410071581	-0.187860805	-0.187992163	0.05591785	-0.107092142	0.052414248	-0.24958534	0.209363348	-0.114889172	0.153629881	-0.134417553	-0.632405927	-0.021612421	0.247004219	-0.033143839	0.335418552	-0.599959732	-0.371869028	0.084821358	0.211635193	0.011980896	0.428070272	0.267072769	0.381565404	0.101353843
id455	-0.444096369	-0.360612597	0.864144678	-0.007855705	NA	0.074992858	0.744016863	-0.359465518	0.722341841	0.103330923	-0.196080487	-0.060486025	-0.145239044	0.160428881	0.026758599	-0.141320073	0.344193309	NA	-0.048429081	-0.254242044	-0.327410999	-0.457893835	-0.424107978	0.077560561	-0.178332323	-0.547728196	-0.203793932	-0.073946262	0.074567364	-0.277611481	-0.173628657	-0.156859082	-0.763691941	0.139293909	-0.206118677	-0.264849265	-0.414694141	0.061506884	-0.037076919	-0.079146307	-0.276382951	-0.31989146	0.183360329	-0.129867581	-0.212526223	-0.159455356	-0.635124242	-0.077369229	-0.125958151	-0.134263893
id456	-0.174114839	0.607240081	2.049684523	-0.239948851	-0.282707182	0.238476205	1.390313411	0.545960473	1.198371095	0.733709615	0.566787124	0.002977095	0.673522679	-0.174496706	0.342184704	0.137969806	-0.571582765	0.495405263	0.100289525	0.355402223	0.284883373	1.250135096	0.11009446	0.194182745	0.708000051	0.147314728	0.319410546	0.603732964	-0.043789535	0.29669244	0.441666327	0.504322692	0.710296538	NA	0.64787665	0.168512326	0.464312451	0.003542224	0.186597487	0.179372755	0.530540726	0.682706695	-0.906449542	0.553292704	0.34040232	0.113376637	0.826711341	NA	0.166063802	0.355816102
id457	-0.460036884	0.823408575	2.29138936	-0.135248706	-0.64320582	-0.048438455	0.949440941	0.691405664	0.106138799	-0.186959662	0.015936438	0.081092815	0.323640021	0.130206326	-0.312928638	0.029836212	-0.023883222	0.303921374	-0.032613762	0.275345914	0.039945091	0.411466868	0.021785135	-0.16616431	-0.140406148	0.277720314	0.117701199	0.290873375	-0.054977977	0.255103999	0.376678416	0.407341795	0.064537796	-0.275363799	0.286564604	-0.187844324	0.219868432	0.037319227	0.078565285	0.226205423	0.007286026	0.346560478	0.257861828	0.084340037	0.261600207	0.343696485	-0.522484658	-0.045174066	-0.133931975	0.070328917
id458	-1.201047264	-0.324597865	0.965188102	0.09876243	-1.057572261	-0.068722394	-1.076163436	-0.263979265	0.301818623	0.070242987	-0.321789664	0.099921805	-0.444354565	-0.214742573	0.102905396	-0.555786732	-0.240716061	-0.227809061	0.109758876	-0.199521428	-0.318880854	-1.066345826	0.513632581	-0.002478112	-0.272248401	-0.934025475	NA	-0.548769195	0.089538353	0.159262909	-0.287007347	-0.463419015	-0.460466229	-0.028822096	-0.247647336	-0.870882842	-0.379061909	0.030786663	-0.312850198	-0.265907474	0.021101629	-0.273618854	-0.376000439	-0.304982169	-0.03769132	-0.004387152	-1.21772835	-0.479915514	-0.115552343	-0.074500867
id459	0.069802557	-0.001001224	-0.043199129	-0.243193942	-0.107141797	0.11871861	0.075632045	0.501035179	NA	-0.070847205	-0.380123049	0.085709616	0.172968808	-0.156021353	-0.161109342	-0.549779141	-0.074510276	0.167617755	-0.470838982	0.104105697	-0.251582401	NA	0.214078995	-0.104060511	-0.225996803	-0.075290387	0.204548461	-0.094301293	-0.07074338	-0.265174338	-0.028240362	0.06573521	0.324312667	-0.576837084	0.27959942	0.220776372	-0.534111493	-0.026932555	-0.240223769	-0.102286003	-0.108601788	1.052341409	-0.859299773	-0.023814347	-0.081337599	-0.035933149	-0.89308738	-0.347690581	-0.1626846	-0.023417744
id460	1.361816723	0.226859415	-0.01534901	0.217095483	1.412561558	-0.020663435	-0.062169096	0.414978032	-0.569451579	-0.071973256	0.298325908	-0.445657917	0.460806343	-0.129080635	0.452678975	0.655696176	-0.697666425	0.31361044	0.542460891	0.394874991	0.556903342	-0.463941906	0.461873107	-0.100603397	0.392828596	0.779388719	-0.306675307	1.9213218	-0.097809749	0.428800578	0.498427631	-0.168511114	0.098169786	0.115456782	0.343197165	-0.272712225	-0.621630178	0.027052749	0.575322343	-0.02932313	0.494584518	-0.163956587	-0.042826143	0.666720636	0.39311493	0.387635714	-0.700543751	-0.061881132	0.465621931	0.010064317
id461	0.552708031	0.290622783	0.89477523	0.108948476	0.040548688	0.149165354	1.2892542	0.274803679	-0.722538695	-0.16098946	0.296910837	NA	0.513025888	-0.295655042	0.178432382	-0.100465517	-0.972694276	0.369249829	0.15012184	0.228941172	0.41843255	0.530558832	0.281188754	-0.156236593	0.66095501	0.392967931	NA	1.24135895	-0.136746808	0.097255713	0.095888083	0.269812232	0.473734135	0.05597594	0.143723202	-0.065841075	-0.339254895	-0.048729771	-0.065490341	NA	0.11062751	0.030825636	0.266056918	0.152779924	0.344194961	0.342668584	0.787145899	0.26689267	0.243973989	0.155548577
id462	-0.062721159	0.037489363	0.537017991	0.169211307	-0.291787477	-0.001721088	0.853327901	-0.130305754	0.582067581	0.097515301	-0.325367003	0.082578593	0.239703261	-0.168895222	-0.593694124	-0.392447555	-0.027741505	0.193838225	-0.036626471	-0.077558649	0.133789747	0.143400088	-0.299429705	-0.111553562	0.183607045	-0.455909011	-0.019668906	0.790530928	-0.10600626	0.001615953	-0.389917421	-0.121622129	0.03460786	0.008607908	0.223766181	0.117687137	-0.367387911	-0.068629108	-0.203324212	NA	-0.065605873	-0.243344129	1.101697812	-0.312593982	0.125128727	0.19500746	-0.929333976	-0.022104777	-0.07835029	0.375013608
id463	-0.721226201	-0.261936311	0.973883058	-0.215836162	-0.531176173	-0.138598618	-0.898288295	-0.321792069	0.125488838	0.063929091	-0.200149355	0.123790379	-0.235133693	0.191302416	-0.24823814	-0.367194653	-0.407916169	-0.140928369	NA	-0.363882039	-0.296384372	-1.380650518	-0.09103511	-0.153263255	-0.643249465	-0.535062251	-0.304638426	0.652495496	-0.058966841	-0.170659531	-0.110658814	-0.37360082	-0.153416224	-0.093307735	-0.202692231	-0.011844177	-0.662072779	0.012508161	-0.466863708	-0.166055213	-0.213321323	NA	-0.121574781	-0.67885166	-0.132045033	-0.276505263	-1.728911891	-0.159588857	-0.269055492	-0.021745251
id464	-0.176193821	-0.139831792	0.745929823	-0.105553692	-0.173644249	-0.106510062	0.328018229	0.037225422	-1.184579705	NA	-0.293299117	-0.08514562	-0.163026443	-0.299449102	-0.33789336	-0.398405627	0.073509826	0.073840471	-0.094052307	-0.066230852	-0.107158404	0.071661995	-0.002923584	-0.205098909	-0.184099491	0.060804093	-0.055417295	1.435619305	-0.193763126	0.176732694	-0.300134115	-0.163962349	-0.060344998	0.309175454	0.193743355	0.024380692	-0.394750083	0.048472268	-0.326326646	-0.01254843	-0.152189695	-0.107811744	-0.443800428	-0.205601762	0.093743225	0.17510672	-0.691598072	-0.337468657	-0.28197364	0.054230691
id465	-0.489530636	-0.027671687	1.177243216	-0.026301269	-0.344613162	-0.163729189	0.308856509	-0.078054485	-0.48665737	-0.121200479	-0.007175869	-0.066144465	0.150107092	-0.251952528	-0.275980804	-0.454545466	-0.232991879	0.13853008	-0.184708103	-0.109748556	0.017378474	0.200264281	-0.08274344	-0.060309826	0.005967261	-0.067658312	0.014674814	0.22091798	-0.151483931	-0.476417955	-0.334709954	-0.043441518	0.036264554	0.04287706	0.228976659	0.334487811	-0.141359146	-0.091731937	-0.235447837	0.06125384	-0.283467974	-0.139327471	0.539875316	-0.18235341	-0.068242839	-0.148460913	0.237095072	0.221809091	-0.109154546	0.095939319
id466	0.141649481	0.554566169	1.826448479	-0.31340659	0.147703523	-0.096267745	0.551719861	-0.086672432	-0.612545911	-0.05313033	0.214579959	0.291010714	0.194480008	-0.186560082	-0.08450223	0.196153061	-0.260224108	0.367875073	0.080657962	0.370686964	0.319903763	0.71734115	0.067622848	0.10148102	0.267924246	-0.164302173	-0.035904181	0.232982822	0.198339715	0.239153039	0.147206951	0.117025469	0.253520233	-0.530083045	0.078130748	-0.530468427	0.462090376	0.011088144	-0.115570301	-0.089820881	-0.106827235	0.881236542	0.734442825	0.09299858	0.097137486	0.109010316	-0.281369418	-0.484238347	0.101819084	0.1964482
id467	1.059855637	0.319080829	0.60118516	0.012689292	0.924259806	0.165692557	0.679255962	0.25348715	0.009780973	0.823616317	0.077310415	0.174568512	0.228622424	0.071457178	-0.668141665	0.479531314	-0.074465786	0.194969037	0.35560925	0.311098422	NA	0.034742168	0.448751044	-0.001168166	0.155669014	0.355908633	0.385465119	0.877064453	0.10029202	0.05873912	0.595793269	-0.011892206	0.052695219	0.289639594	0.38518027	0.194596601	-0.04573442	0.035869897	0.534738699	0.133719071	0.52108935	0.445548943	0.891983739	0.28230712	0.025629823	0.409712235	0.084993341	0.235110328	0.102622146	-0.047667259
id468	0.249658265	-0.016959942	1.525945207	-0.086551383	0.275827064	0.259947138	-0.305437247	-0.359969651	0.075591723	0.231139215	-0.087185236	0.112879423	-0.156363016	-0.147103836	0.167897043	-0.082557751	0.131998697	-0.263031648	-0.609398886	-0.159512397	-0.349338623	-0.425068212	-0.274146389	-0.06231795	-0.231320281	-0.105838177	0.103440121	-0.421557257	-0.109273344	-0.134886752	-0.325744196	-0.003298448	-0.325097938	0.018485427	-0.004876497	-0.047157431	-0.334268652	-0.035740956	0.008319586	-0.075726984	0.113123894	0.258810225	0.00249362	-0.101454452	-0.18582409	0.085789459	-0.347929471	0.108703206	0.087009271	-0.065383695
id469	-0.413058264	0.00521756	-0.358216753	0.065663549	-0.406964796	-0.09767736	-0.970836129	-0.418390129	0.412838668	-0.253120261	-0.407793886	-0.130378888	-0.190636163	-0.061573431	-0.274926021	-0.177681275	0.533213576	-0.231426389	-0.544635627	-0.469154046	-0.311824822	-0.645986213	-0.289685548	0.011524695	-0.276234605	-0.343694929	-0.012655484	0.266356329	0.010510256	-0.177487332	-0.391832342	0.001650944	-0.497041809	0.080793803	-0.255056775	-0.573351813	0.278704884	0.108805899	0.17004371	-0.196462793	-0.003178681	0.520016283	0.081617558	-0.129889834	-0.261111095	-0.188168282	0.434232372	0.01408762	-0.057425023	-0.166177054
id470	-0.420278006	-0.18547342	0.915506871	-0.083687638	-0.275078959	-0.081572802	0.53620318	-0.235124928	-0.28525843	-0.137850159	-0.178110176	-0.170813689	0.119542728	-0.140647275	-0.019377993	-0.307753709	-0.38007999	-0.242894111	-0.025403441	-0.275757333	-0.212186314	-0.399777002	-0.227491493	-0.074502239	0.141748624	-0.08772449	0.128889095	-0.325175903	-0.146337609	-0.322769703	-0.289922181	0.103387811	0.02981336	-0.0380131	0.079192836	-0.07205124	-0.62882337	-0.061876097	-0.014017325	-0.292181919	-0.156755235	0.315409132	0.272391733	0.183284395	-0.040150747	-0.030442182	NA	-0.63017749	0.202922707	0.022077489
id471	-0.242610491	-0.037718997	0.750081097	-0.142662272	-0.4169986	0.056871029	0.956208019	-0.265290401	0.325140133	-0.142802851	-0.037221846	-0.002799237	-0.045262878	-0.032706586	-0.280667263	-0.289276935	-0.247967841	-0.01145429	-0.380146896	-0.151940376	-0.395884294	-0.464287432	-0.30707475	-0.076557148	-0.089428669	-0.416820623	-0.000514529	0.798457836	0.039044673	-0.109973472	-0.183061341	-0.218226327	-0.239008176	-0.338086895	-0.227276765	-0.040847944	0.169321217	0.094129513	-0.115802687	-0.132661281	-0.248960115	0.400724499	0.122930599	-0.319426577	-0.109101049	-0.145563707	-1.437055826	NA	-0.174127306	-0.052111296
id472	-0.734765655	0.065744531	0.67436122	-0.190045591	-0.820298084	0.00146114	1.172206378	-0.007784865	0.576230611	-0.083258218	-0.111632889	-0.136893256	-0.162111167	0.066705704	-0.086283179	-0.11303438	0.15196968	-0.228068036	-0.355369316	-0.140035316	-0.018241966	-0.436364003	-0.107267893	-0.130398438	-0.37617988	-0.251450095	0.074706196	1.341781186	0.03925345	-0.261197108	0.165052426	-0.125924125	-0.050656353	-0.010797546	-0.15269293	0.254280997	-0.643413558	0.055772781	-0.170119651	-0.078055387	NA	0.934071699	0.410126916	-0.606267881	-0.319328622	-0.415792014	-0.677250771	-0.069357333	-0.21352315	-0.149258182
id473	0.36165211	0.968497123	1.941059718	-0.215367958	0.218371253	-0.275707906	1.545044564	0.17130552	0.082847509	-0.092907451	-0.12718665	-0.164533512	0.369995947	-0.266272356	-0.424242066	0.026922396	0.117832908	NA	0.157991359	0.025885648	0.011169353	0.958790125	-0.006189179	0.076107434	0.31450363	0.086122328	0.206635489	0.403781481	0.059759983	0.18122688	0.111392791	0.345293985	0.067030261	NA	0.05821858	-0.18391855	0.802703576	-0.060632493	0.545128487	0.141106064	0.201037423	0.989701654	-0.486771937	0.80281464	0.394523727	0.096515895	0.771021939	-0.159031189	0.167686007	0.24593914
id474	0.572618695	0.04419593	1.875474245	-0.289592046	0.536772422	-0.062061008	-0.329982106	0.169345342	-0.250829282	0.010153508	0.143531109	0.128903752	0.164190331	0.183168008	0.32247712	0.420547449	-0.227813121	0.276764491	0.153778704	0.40317435	0.416216428	0.060677522	0.323818028	-0.057893696	0.350381638	0.311513898	-0.332176562	0.894586972	-0.080801148	0.40482572	0.097400927	-0.119888578	0.196089402	0.315711444	0.278637771	0.140525454	0.206680361	-0.013196406	0.178985541	0.071524789	0.330000445	0.219159998	1.694351039	0.235375995	0.13765471	0.48876895	-0.253517054	-0.135658201	0.302265354	0.150633861
id475	-0.546496267	0.043358454	1.72301604	0.142986326	-0.339734777	-0.042526826	0.713559148	-0.053189998	-0.41808699	0.850607845	-0.080397344	0.034970544	-0.119325127	0.134314861	-0.205056002	-0.547481068	0.547398327	NA	-0.271084978	-0.068618741	-0.2235559	-0.002807571	-0.339301176	-0.010452745	0.03684136	-0.070336451	0.152241632	-0.12766567	-0.1437289	-0.348188709	-0.334419031	0.029970669	-0.206982099	-0.135066045	0.42546591	-0.135332333	-0.1048708	-0.033287044	-0.278441634	0.071902441	-0.173533981	-0.144058247	-0.466541167	0.278596046	-0.04926552	-0.193732921	-0.180579436	-0.255179285	-0.113793258	-0.095672525
id476	0.789886342	0.120068458	1.368755171	0.043777546	0.651254362	0.202490073	0.443932451	0.123535442	0.195734781	-0.023784723	0.307326401	0.198165309	0.351567097	0.293553594	0.074430915	1.011745541	-0.184209502	0.436495121	0.165421894	0.367992862	0.336690824	-0.752707757	0.655167817	-0.144555922	0.076533951	0.49015011	-0.043933201	0.441955524	-0.09811319	0.298756596	0.644188931	-0.108306962	0.282929712	0.110119299	0.130671218	0.537892836	-0.071436667	0.001409208	0.373853646	-0.028609285	0.449210827	0.35564028	0.928125261	0.268480562	0.297468918	0.507653382	0.357378664	0.27361136	0.534726082	0.051271528
id477	0.387380142	0.011395424	0.320722641	-0.088164277	0.336133281	-0.09867385	0.540238708	-0.114535389	0.127995186	0.215594207	-0.116223876	0.199027493	0.213333565	0.250201513	-0.383307104	-0.012534405	-0.267701201	-0.102834234	-0.215665688	-0.008853074	-0.145460574	0.246886713	NA	-0.140110281	0.163615354	0.223887812	0.471645973	1.48172265	0.018581415	-0.109450715	0.003998289	0.261155904	0.016721401	-0.2997144	0.054834518	-0.367071733	0.041276113	0.049378573	0.614180562	-0.078954521	-0.159589907	0.048246493	-0.544404656	-0.211401696	0.010914998	-0.01953561	0.208018368	-0.158590214	0.008465492	-0.214423685
id478	0.767224983	0.059724503	0.80653066	-0.084884835	0.592711132	-0.185199494	-0.028374452	0.452435737	-0.581458767	-0.329039633	0.091559828	-0.075147141	0.417172679	-0.094924007	-0.09218459	0.535556324	-0.119249976	0.383325436	0.16888782	0.030683408	0.280124497	0.067841392	0.345875449	-0.009940669	0.030365437	0.551816936	0.118319301	0.136638502	-0.035558645	0.033077536	0.346937595	0.201758829	0.412167678	0.191583222	0.044204002	-0.013628407	0.873770905	-0.041754021	0.240387739	-0.027818551	0.383381243	-0.524728054	0.083883847	0.293639355	0.242962561	-0.049888397	0.629344594	-0.054245881	0.220671647	0.088463486
id479	-0.015481041	0.014841427	2.257704837	0.052510338	-0.011683993	-0.100674765	1.387770816	0.262248485	0.800590152	-0.166253793	-0.131579916	0.199988256	NA	-0.020072835	0.013776752	0.246273061	-0.710694131	0.390214268	0.145504051	0.250643961	-0.078430966	0.370446638	0.056581556	-0.029012385	0.315847374	0.376778556	-0.042317585	0.122548673	-0.065465189	0.33005311	0.146538103	0.164040012	-0.085394513	-0.225091697	-0.096726793	0.174044703	-0.074669684	0.078928479	-0.047999809	-0.035926904	0.336000814	-0.137221515	0.250941304	0.301820824	0.264053042	0.054661223	-0.800955921	0.050602045	NA	0.088369054
id480	-0.115036063	-0.215727535	-0.392848125	0.12415213	0.184613988	-0.050546955	-1.177023493	-0.265734952	-0.40208679	0.053350266	-0.013146553	0.210576247	-0.361973611	0.197460051	-0.311731141	0.199179012	0.649815984	-0.225202477	-0.68640707	-0.083305627	-0.159336091	-0.830712395	-0.018580578	-0.116758143	-0.513517242	-0.13884906	-0.337539776	1.156758001	0.070561231	-0.426280332	-0.140249126	-0.329426391	-0.223441178	-0.069535499	-0.114590383	-0.152438049	-0.215935766	0.023791166	-0.41403256	-0.03556996	-0.233824097	-0.502744249	0.1362541	-0.265915115	-0.471239832	-0.342484804	-0.018076548	0.548707326	-0.289328477	0.011121837
id481	0.200613517	0.083802837	1.627843541	0.000321412	0.232107119	-0.045745086	0.413440356	-0.147576058	1.084716247	-0.176245297	-0.171884619	0.069703849	0.412349371	0.024566193	-0.278430922	0.01734572	-0.36208	0.135712659	0.475359388	-0.082936739	-0.102994229	0.745911183	-0.037908827	-0.055548668	0.100891846	-0.288343043	0.133896384	1.532396488	-0.255194371	0.132817683	0.029515067	0.080547048	0.34116176	0.135972479	0.230380395	-0.402593262	0.472389167	-0.014551503	0.00545413	-0.042037871	-0.054998836	-0.409219796	0.78099908	-0.033976966	0.323207419	0.023521308	1.235969416	-0.044758082	0.113338776	0.140053593
